Year,Occupation,Total_Number,Men_Number,Women_Number,Total_MedianEarnings,Men_MedianEarnings,Women_MedianEarnings
2018,"Models, demonstrators, and product promoters","12,751","4,339","8,412","32,997","45,551","31,787"
2018,Real estate brokers and sales agents,"598,051","285,484","312,567","60,966","70,710","51,949"
2018,Sales engineers,"35,906","32,195","3,711","105,524","110,497","79,723"
2018,Telemarketers,"26,295","9,526","16,769","27,160","33,050","25,722"
2018,"Door-to-door sales workers, news and street vendors, and related workers","50,224","28,217","22,007","32,588","36,154","28,384"
2018,"Sales and related workers, all other","206,721","109,187","97,534","56,429","67,511","50,029"
2018,Office and Administrative Support Occupations:,"12,527,103","3,409,297","9,117,806","39,013","44,296","37,220"
2018,First-Line supervisors of office and administrative support workers,"1,134,385","429,283","705,102","51,626","60,909","47,857"
2018,"Switchboard operators, including answering service","13,931","2,202","11,729","33,042","40,896","32,030"
2018,Telephone operators,"21,459","6,344","15,115","31,801","39,792","30,999"
2018,"Communications equipment operators, all other","12,612","7,056","5,556","50,353","51,716","45,222"
2018,Bill and account collectors,"126,263","37,001","89,262","36,430","38,903","35,738"
2018,Billing and posting clerks,"402,466","49,758","352,708","36,832","41,528","36,419"
2018,"Bookkeeping, accounting, and auditing clerks","841,994","116,057","725,937","40,938","44,997","40,539"
2018,Gambling cage workers,"4,436","1,455","2,981","31,637","36,491","31,183"
2018,Payroll and timekeeping clerks,"131,417","17,203","114,214","45,365","50,129","44,749"
2018,Procurement clerks,"43,685","19,879","23,806","58,008","63,293","55,198"
2018,Tellers,"190,229","28,675","161,554","28,580","29,581","28,399"
2018,"Financial clerks, all other","146,980","65,562","81,418","63,484","91,573","51,075"
2018,Brokerage clerks,"8,198","2,061","6,137","48,439","51,828","47,055"
2018,Correspondence clerks,"4,911","1,390","3,521","41,319","52,285","31,878"
2018,"Court, municipal, and license clerks","61,148","12,720","48,428","41,455","48,413","40,026"
2018,"Credit authorizers, checkers, and clerks","41,108","12,026","29,082","42,750","61,737","39,340"
2018,Customer service representatives,"2,035,953","691,550","1,344,403","35,875","39,259","34,868"
2018,"Eligibility interviewers, government programs","66,286","14,542","51,744","43,369","48,188","41,895"
2018,File clerks,"122,095","28,632","93,463","36,964","40,837","36,406"
2018,"Hotel, motel, and resort desk clerks","87,856","32,776","55,080","24,687","25,718","24,047"
2018,"Interviewers, except eligibility and loan","77,744","15,418","62,326","34,978","39,085","33,767"
2018,"Library assistants, clerical","30,584","5,934","24,650","32,411","35,934","31,562"
2018,Loan interviewers and clerks,"116,188","27,165","89,023","45,519","50,269","44,775"
2018,New accounts clerks,"14,300","4,074","10,226","44,460","50,835","42,880"
2018,Order clerks,"86,698","41,513","45,185","35,308","38,188","32,449"
2018,"Human resources assistants, except payroll and timekeeping","40,401","8,666","31,735","41,593","45,924","41,057"
2018,Receptionists and information clerks,"694,078","72,701","621,377","30,226","32,428","30,003"
2018,Reservation and transportation ticket agents and travel clerks,"93,188","43,305","49,883","43,800","46,404","41,036"
2018,"Information and record clerks, all other","83,360","20,187","63,173","41,996","48,594","40,323"
2018,Cargo and freight agents,"16,693","11,963","4,730","41,279","39,579","46,792"
2018,Couriers and messengers,"164,903","139,234","25,669","37,381","39,143","32,258"
2018,Public safety telecommunicators,"78,326","24,892","53,434","41,548","46,824","40,790"
2018,"Dispatchers, except police, fire, and ambulance","162,115","84,654","77,461","40,252","45,705","35,193"
2018,"Meter readers, utilities","19,548","17,922","1,626","39,107","39,622","38,438"
2018,Postal service clerks,"100,819","49,236","51,583","56,120","59,058","52,031"
2018,Postal service mail carriers,"281,660","173,392","108,268","56,497","58,730","53,608"
2018,"Postal service mail sorters, processors, and processing machine operators","51,588","26,475","25,113","54,052","57,065","50,616"
2018,"Production, planning, and expediting clerks","299,389","127,374","172,015","50,579","61,664","42,001"
2018,"Shipping, receiving, and inventory clerks","485,374","333,956","151,418","32,701","34,614","30,801"
2018,"Weighers, measurers, checkers, and samplers, recordkeeping","79,429","44,608","34,821","36,556","40,634","33,988"
2018,Executive secretaries and executive administrative assistants,"174,754","11,778","162,976","60,100","59,295","60,122"
2018,Legal secretaries and administrative assistants,"51,196","2,781","48,415","48,901","57,961","48,620"
2018,Medical secretaries and administrative assistants,"43,498","2,618","40,880","35,391","40,464","35,130"
2018,"Secretaries and administrative assistants, except legal, medical, and executive","1,790,070","108,808","1,681,262","37,710","42,236","37,442"
2018,Data entry keyers,"212,351","52,510","159,841","35,169","36,422","34,421"
2018,Word processors and typists,"175,884","28,316","147,568","36,950","40,826","36,482"
2018,Desktop publishers,"1,239",997,242,"53,664","54,957","41,889"
2018,Insurance claims and policy processing clerks,"179,113","40,472","138,641","40,893","48,844","39,266"
2018,"Mail clerks and mail machine operators, except postal service","43,594","22,731","20,863","31,504","33,879","29,940"
2018,"Office clerks, general","939,894","167,839","772,055","36,231","40,958","35,628"
2018,"Office machine operators, except computer","18,913","8,740","10,173","32,386","38,124","30,823"
2018,Proofreaders and copy markers,"4,601","1,071","3,530","45,383","42,028","45,821"
2018,Statistical assistants,"24,262","12,545","11,717","53,632","58,914","50,311"
2018,"Office and administrative support workers, all other","393,937","99,250","294,687","42,160","47,940","41,095"
2018,"Natural Resources, Construction, and Maintenance Occupations:",10852297,"10,398,640","453,657","42,822","43,592","33,877"
2018,"Farming, Fishing, and Forestry Occupations:","686,487","558,469","128,018","30,365","31,411","22,783"
2018,"First-line supervisors of farming, fishing, and forestry workers","60,475","53,941","6,534","45,625","46,075","36,477"
2018,Agricultural inspectors,"11,009","7,102","3,907","47,048","50,279","44,095"
2018,Animal breeders,"5,120","3,414","1,706","29,532","33,833","27,952"
2018,"Graders and sorters, agricultural products","35,581","15,110","20,471","23,923","29,915","21,236"
2018,Miscellaneous agricultural workers,"505,464","414,607","90,857","27,802","30,175","22,118"
2018,Fishing and hunting workers,"22,447","20,713","1,734","41,301","41,500","32,266"
2018,Forest and conservation workers,"11,613","9,946","1,667","41,150","41,518","34,115"
2018,Logging workers,"34,778","33,636","1,142","35,718","35,988","32,650"
2018,Construction and Extraction Occupations:,"6,166,725","5,983,193","183,532","41,943","42,023","37,272"
2018,First-line supervisors of construction trades and extraction workers,"735,625","704,159","31,466","61,337","61,529","48,279"
2018,Boilermakers,"10,829","10,665",164,"61,363","61,142",-
2018,"Brickmasons, blockmasons, and stonemasons","101,959","101,492",467,"39,904","39,741","75,712"
2018,Carpenters,"898,872","882,999","15,873","38,783","38,987","32,065"
2018,"Carpet, floor, and tile installers and finishers","101,981","100,212","1,769","35,674","35,807","25,442"
2018,"Cement masons, concrete finishers, and terrazzo workers","45,338","44,802",536,"37,369","37,591","25,385"
2018,Construction laborers,"1,398,949","1,356,991","41,958","35,528","35,550","34,546"
2018,Construction equipment operators,"304,327","298,869","5,458","48,241","48,390","42,085"
2018,"Drywall installers, ceiling tile installers, and tapers","110,556","108,996","1,560","35,341","35,422","30,236"
2018,Electricians,"693,159","677,748","15,411","52,131","52,163","50,376"
2018,Glaziers,"31,806","30,948",858,"40,516","40,611","34,792"
2018,Insulation workers,"34,506","32,387","2,119","41,977","42,253","29,339"
2018,Painters and paperhangers,"400,577","375,216","25,361","32,131","32,288","27,738"
2018,Pipelayers,"37,631","37,419",212,"41,291","41,277","42,434"
2018,"Plumbers, pipefitters, and steamfitters","464,360","456,797","7,563","48,067","48,108","44,063"
2018,Plasterers and stucco masons,"17,365","16,950",415,"32,227","32,469","16,425"
2018,Reinforcing iron and rebar workers,"5,454","5,454",0,"53,639","53,639",-
2018,Roofers,"146,814","143,736","3,078","32,246","32,136","46,100"
2018,Sheet metal workers,"98,653","93,246","5,407","45,618","45,844","37,889"
2018,Structural iron and steel workers,"48,405","47,269","1,136","51,518","51,598","40,541"
2018,Solar photovoltaic installers,"11,248","10,973",275,"36,991","37,131","31,468"
2018,"Helpers, construction trades","22,937","21,510","1,427","30,408","30,600","24,842"
2018,Construction and building inspectors,"74,967","66,061","8,906","56,973","59,555","49,716"
2018,Elevator and escalator installers and repairers,"23,681","23,468",213,"85,512","85,657","12,064"
2018,Fence erectors,"22,431","22,000",431,"32,583","32,498","35,808"
2018,Hazardous materials removal workers,"22,588","17,853","4,735","41,385","44,731","29,490"
2018,Highway maintenance workers,"81,914","80,364","1,550","40,728","40,802","32,917"
2018,Rail-track laying and maintenance equipment operators,"9,107","8,909",198,"50,988","51,081",-
2018,Septic tank servicers and sewer pipe cleaners,"6,222","6,182",40,"40,778","40,865",-
2018,Miscellaneous construction and related workers,"32,130","31,283",847,"40,122","40,453","23,629"
2018,"Derrick, rotary drill, and service unit operators, oil and gas","24,901","24,579",322,"62,911","62,641","81,373"
2018,"Excavating and loading machine and dragline operators, surface mining","5,924","5,924",0,"50,901","50,901",-
2018,"Earth drillers, except oil and gas","20,107","19,798",309,"50,934","50,936","27,492"
2018,"Explosives workers, ordnance handling experts, and blasters","6,165","5,927",238,"49,473","49,748","41,029"
2018,Underground mining machine operators,"38,637","37,232","1,405","63,606","62,418","77,688"
2018,"Roustabouts, oil and gas","8,123","7,984",139,"50,559","50,641",-
2018,Other extraction workers,"68,477","66,791","1,686","58,002","57,462","71,951"
2018,"Installation, Maintenance, and Repair Occupations:","3,999,085","3,856,978","142,107","48,373","48,691","42,132"
2018,"First-line supervisors of mechanics, installers, and repairers","243,544","227,699","15,845","62,485","63,323","52,424"
2018,"Computer, automated teller, and office machine repairers","115,787","104,473","11,314","46,369","46,758","41,823"
2018,Radio and telecommunications equipment installers and repairers,"143,123","130,867","12,256","55,951","56,553","49,043"
2018,Avionics technicians,"12,161","11,151","1,010","55,760","58,803","48,482"
2018,"Electric motor, power tool, and related repairers","18,975","17,930","1,045","52,457","54,817","38,493"
2018,"Electrical and electronics installers and repairers, transportation equipment",792,725,67,"45,535","45,983",-
2018,"Electrical and electronics repairers, industrial and utility","11,750","11,352",398,"70,065","70,174","42,692"
2018,"Electronic equipment installers and repairers, motor vehicles","9,239","9,021",218,"37,358","37,403","29,741"
2018,Audiovisual equipment installers and repairers,"24,552","23,517","1,035","45,032","45,015","50,495"
2018,Security and fire alarm systems installers,"48,936","47,812","1,124","47,214","47,156","51,026"
2018,Aircraft mechanics and service technicians,"147,154","140,268","6,886","62,156","62,496","51,774"
2018,Automotive body and related repairers,"112,802","110,760","2,042","44,109","43,827","54,177"
2018,Automotive glass installers and repairers,"13,698","12,998",700,"37,537","40,021","27,428"
2018,Automotive service technicians and mechanics,"725,033","711,405","13,628","39,263","39,342","34,464"
2018,Bus and truck mechanics and diesel engine specialists,"253,806","248,694","5,112","48,311","48,493","41,973"
2018,Heavy vehicle and mobile equipment service technicians and mechanics,"250,420","245,904","4,516","51,595","51,721","39,139"
2018,Small engine mechanics,"29,209","28,765",444,"35,242","35,263","16,061"
2018,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","58,493","57,183","1,310","31,092","31,001","40,223"
2018,Control and valve installers and repairers,"21,837","20,672","1,165","58,698","59,622","50,288"
2018,"Heating, air conditioning, and refrigeration mechanics and installers","354,142","349,525","4,617","47,226","47,317","38,525"
2018,Home appliance repairers,"30,159","28,880","1,279","41,838","42,031","26,584"
2018,Industrial and refractory machinery mechanics,"309,799","299,409","10,390","52,051","52,187","46,412"
2018,"Maintenance and repair workers, general","474,005","457,017","16,988","46,872","47,190","39,606"
2018,"Maintenance workers, machinery","24,815","23,412","1,403","55,532","55,588","46,990"
2018,Millwrights,"36,536","35,651",885,"62,287","62,582","42,494"
2018,Electrical power-line installers and repairers,"100,667","98,200","2,467","80,185","80,512","52,429"
2018,Telecommunications line installers and repairers,"116,898","112,957","3,941","51,911","51,851","57,688"
2018,Precision instrument and equipment repairers,"47,603","43,246","4,357","53,748","56,004","38,639"
2018,Wind turbine service technicians,"5,039","5,002",37,"54,150","54,290",-
2018,"Coin, vending, and amusement machine servicers and repairers","23,204","19,340","3,864","37,829","38,772","36,238"
2018,Commercial divers,"2,293","1,893",400,"50,805","50,584","51,469"
2018,Locksmiths and safe repairers,"24,447","23,307","1,140","46,292","46,813","35,929"
2018,Manufactured building and mobile home installers,"3,739","3,692",47,"37,284","37,469",-
2018,Riggers,"7,857","7,705",152,"51,487","51,288",-
2018,"Helpers--installation, maintenance, and repair workers","14,841","13,916",925,"27,108","27,019","30,302"
2018,"Other installation, maintenance, and repair workers","181,730","172,630","9,100","41,199","41,396","35,242"
2018,Production Occupations:,"7,221,510","5,310,063","1,911,447","39,918","42,766","30,617"
2018,First-line supervisors of production and operating workers,"846,274","678,572","167,702","56,964","60,776","45,061"
2018,"Aircraft structure, surfaces, rigging, and systems assemblers","5,576","3,785","1,791","45,900","47,494","42,367"
2018,"Electrical, electronics, and electromechanical assemblers","105,864","54,001","51,863","32,929","36,038","30,934"
2018,Engine and other machine assemblers,"9,926","8,837","1,089","44,597","47,597","34,936"
2018,Structural metal fabricators and fitters,"21,536","20,848",688,"47,275","47,547","45,528"
2018,Other assemblers and fabricators,"818,940","517,868","301,072","34,277","36,741","30,686"
2018,Bakers,"135,250","60,915","74,335","27,840","31,363","25,878"
2018,"Butchers and other meat, poultry, and fish processing workers","191,537","142,046","49,491","31,572","33,841","26,382"
2018,"Food and tobacco roasting, baking, and drying machine operators and tenders","9,126","6,437","2,689","34,980","35,430","31,884"
2018,Food batchmakers,"57,473","26,427","31,046","30,786","37,013","26,774"
2018,Food cooking machine operators and tenders,"9,002","6,434","2,568","27,888","29,787","24,421"
2018,"Food processing workers, all other","127,493","85,318","42,175","35,060","36,892","31,160"
2018,Computer numerically controlled tool operators and programmers,"98,355","91,245","7,110","45,567","46,087","36,900"
2018,"Forming machine setters, operators, and tenders, metal and plastic","27,505","24,057","3,448","42,472","43,547","29,817"
2018,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","74,260","61,833","12,427","35,839","36,829","30,428"
2018,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","37,530","32,981","4,549","36,655","37,016","31,857"
2018,"Other machine tool setters, operators, and tenders, metal and plastic","11,718","9,962","1,756","36,081","36,549","33,295"
2018,Machinists,"285,821","274,450","11,371","49,659","50,167","34,897"
2018,"Metal furnace operators, tenders, pourers, and casters","18,779","17,952",827,"46,855","46,811","47,431"
2018,"Model makers and patternmakers, metal and plastic","2,876","2,666",210,"62,485","63,623","41,667"
2018,"Molders and molding machine setters, operators, and tenders, metal and plastic","30,926","25,748","5,178","37,733","39,908","32,571"
2018,Tool and die makers,"50,732","49,369","1,363","60,940","61,130","36,383"
2018,"Welding, soldering, and brazing workers","499,832","473,998","25,834","42,389","43,238","32,121"
2018,Other metal workers and plastic workers,"377,275","301,781","75,494","37,678","40,594","30,654"
2018,Prepress technicians and workers,"17,807","11,168","6,639","41,251","41,542","40,232"
2018,Printing press operators,"127,188","97,360","29,828","37,372","41,104","27,486"
2018,Print binding and finishing workers,"13,610","8,659","4,951","36,180","40,070","30,020"
2018,Laundry and dry-cleaning workers,"106,611","36,540","70,071","23,483","28,989","21,930"
2018,"Pressers, textile, garment, and related materials","21,527","9,642","11,885","22,921","27,012","21,498"
2018,Sewing machine operators,"115,211","34,117","81,094","26,169","28,745","25,302"
2018,Shoe and leather workers,"9,146","7,726","1,420","27,584","27,766","27,287"
2018,"Tailors, dressmakers, and sewers","39,045","13,172","25,873","28,846","31,016","28,029"
2018,"Textile machine setters, operators, and tenders","20,036","10,286","9,750","28,093","28,369","27,787"
2018,Upholsterers,"22,529","18,621","3,908","35,992","38,922","23,964"
2018,"Other textile, apparel, and furnishings workers","16,178","8,532","7,646","33,068","36,062","30,253"
2018,Cabinetmakers and bench carpenters,"45,202","42,124","3,078","36,716","37,327","30,251"
2018,Furniture finishers,"9,563","8,761",802,"31,026","33,250","20,931"
2018,"Sawing machine setters, operators, and tenders, wood","25,275","23,201","2,074","30,338","30,744","25,863"
2018,"Woodworking machine setters, operators, and tenders, except sawing","13,284","11,004","2,280","30,887","31,682","27,303"
2018,Other woodworkers,"20,977","19,842","1,135","38,611","39,634","26,285"
2018,"Power plant operators, distributors, and dispatchers","41,965","39,001","2,964","97,712","100,421","67,340"
2018,Stationary engineers and boiler operators,"87,786","84,010","3,776","62,371","62,126","73,531"
2018,Water and wastewater treatment plant and system operators,"83,885","78,704","5,181","50,999","51,030","50,663"
2018,Miscellaneous plant and system operators,"40,312","37,753","2,559","69,631","70,114","55,814"
2018,"Chemical processing machine setters, operators, and tenders","53,074","47,349","5,725","49,426","50,243","46,164"
2018,"Crushing, grinding, polishing, mixing, and blending workers","66,254","58,944","7,310","40,388","40,718","32,296"
2018,Cutting workers,"47,559","38,535","9,024","31,555","32,763","25,797"
2018,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","21,896","18,583","3,313","37,483","38,756","29,741"
2018,"Furnace, kiln, oven, drier, and kettle operators and tenders","8,796","6,593","2,203","42,568","56,219","31,474"
2018,"Inspectors, testers, sorters, samplers, and weighers","685,952","435,039","250,913","42,693","50,189","34,935"
2018,Jewelers and precious stone and metal workers,"26,374","15,897","10,477","37,878","41,193","32,376"
2018,Dental and ophthalmic laboratory technicians and medical appliance technicians,"65,104","32,062","33,042","40,144","42,107","36,943"
2018,Packaging and filling machine operators and tenders,"202,961","95,774","107,187","29,252","32,031","26,549"
2018,Painting workers,"125,009","111,830","13,179","39,573","40,246","31,458"
2018,Photographic process workers and processing machine operators,"17,654","11,903","5,751","55,573","60,755","48,029"
2018,Adhesive bonding machine operators and tenders,"9,061","6,237","2,824","31,984","32,247","28,769"
2018,Etchers and engravers,"5,516","3,460","2,056","31,488","33,223","27,952"
2018,"Molders, shapers, and casters, except metal and plastic","25,853","23,134","2,719","36,941","37,296","31,511"
2018,"Paper goods machine setters, operators, and tenders","16,907","12,171","4,736","38,814","42,242","30,187"
2018,Tire builders,"11,364","10,272","1,092","42,213","45,103","35,692"
2018,Helpers--production workers,"30,689","23,120","7,569","29,497","30,710","24,951"
2018,Other production equipment operators and tenders,"9,469","8,030","1,439","41,602","43,086","33,141"
2018,Other production workers,"1,061,275","773,377","287,898","35,974","39,470","29,307"
2018,Transportation and Material Moving Occupations:,"8,119,366","6,745,419","1,373,947","36,551","39,189","28,339"
2018,Transportation Occupations:,"4,376,399","3,894,093","482,306","44,469","46,008","32,858"
2018,Supervisors of transportation and material moving workers,"265,522","207,618","57,904","50,604","52,109","41,468"
2018,Aircraft pilots and flight engineers,"109,135","103,138","5,997","110,636","111,576","85,645"
2018,Air traffic controllers and airfield operations specialists,"33,578","25,802","7,776","79,647","82,124","65,830"
2018,Flight attendants,"58,521","13,461","45,060","51,072","60,200","49,786"
2018,"Ambulance drivers and attendants, except emergency medical technicians","9,683","7,301","2,382","30,149","31,818","25,864"
2018,"Bus drivers, school","96,711","43,624","53,087","30,050","32,939","27,079"
2018,"Bus drivers, transit and intercity","179,014","120,182","58,832","40,815","45,249","32,714"
2018,Driver/sales workers and truck drivers,"2,877,771","2,724,636","153,135","45,520","46,192","31,561"
2018,Shuttle drivers and chauffeurs,"80,079","67,196","12,883","31,256","31,965","25,484"
2018,Taxi drivers,"256,971","228,727","28,244","30,557","30,929","25,690"
2018,"Motor vehicle operators, all other","63,317","50,177","13,140","30,390","32,251","27,111"
2018,Locomotive engineers and operators,"42,262","41,145","1,117","87,257","87,664","73,401"
2018,Railroad conductors and yardmasters,"47,072","44,341","2,731","75,022","75,741","62,104"
2018,Other rail transportation workers,"18,919","16,668","2,251","60,153","60,415","47,298"
2018,Sailors and marine oilers,"12,921","11,727","1,194","51,037","52,457","38,982"
2018,Ship and boat captains and operators,"27,148","25,217","1,931","71,710","76,112","60,658"
2018,Ship engineers,"3,165","3,165",0,"90,204","90,204",-
2018,Parking attendants,"48,930","42,068","6,862","26,059","26,445","24,141"
2018,Transportation service attendants,"61,105","54,094","7,011","27,443","28,790","23,001"
2018,Transportation inspectors,"43,779","36,572","7,207","60,094","66,079","40,093"
2018,Passenger attendants,"15,115","7,251","7,864","31,982","39,701","29,988"
2018,Other transportation workers,"25,681","19,983","5,698","46,631","46,894","46,151"
2018,Material Moving Occupations:,"3,742,967","2,851,326","891,641","30,816","31,792","26,535"
2018,Crane and tower operators,"55,621","53,214","2,407","60,121","60,408","50,890"
2018,"Conveyor, dredge, and hoist and winch operators","14,830","14,207",623,"45,974","46,464","34,163"
2018,Industrial truck and tractor operators,"528,884","485,246","43,638","34,419","34,769","32,097"
2018,Cleaners of vehicles and equipment,"229,102","194,400","34,702","26,895","27,158","25,274"
2018,"Laborers and freight, stock, and material movers, hand","1,487,821","1,212,468","275,353","31,638","32,304","27,293"
2018,Machine feeders and offbearers,"23,138","12,777","10,361","30,354","32,989","27,586"
2018,"Packers and packagers, hand","347,044","152,284","194,760","25,625","27,234","24,328"
2018,Stockers and order fillers,"919,060","603,042","316,018","28,382","29,601","26,669"
2018,Pumping station operators,"17,520","17,036",484,"61,310","61,439","52,041"
2018,Refuse and recyclable material collectors,"65,144","57,895","7,249","35,819","36,846","28,879"
2018,Other material moving workers,"54,803","48,757","6,046","42,039","45,753","31,733"
2019,Chief executives,"1,268,017","932,743","335,274","150,513","157,133","120,635"
2019,General and operations managers,"1,026,798","685,078","341,720","72,566","80,489","61,643"
2019,Legislators,"12,078","7,266","4,812","72,354","77,814","71,119"
2019,Advertising and promotions managers,"47,962","20,939","27,023","81,019","91,634","72,041"
2019,Marketing managers,"462,811","185,926","276,885","80,596","95,007","75,432"
2019,Sales managers,"494,737","334,121","160,616","99,456","106,477","77,087"
2019,Public relations and fundraising managers,"84,254","28,038","56,216","80,613","88,589","76,776"
2019,Administrative services managers,"56,637","17,489","39,148","64,213","76,445","60,398"
2019,Facilities managers,"109,054","90,355","18,699","70,673","71,641","61,894"
2019,Computer and information systems managers,"614,170","437,646","176,524","112,542","118,104","101,763"
2019,Financial managers,"1,207,274","533,586","673,688","81,468","102,404","68,737"
2019,Compensation and benefits managers,"17,663","4,326","13,337","82,475","101,196","81,396"
2019,Human resources managers,"239,909","59,647","180,262","82,113","95,120","80,175"
2019,Training and development managers,"51,405","23,477","27,928","77,092","80,200","74,867"
2019,Industrial production managers,"255,384","197,946","57,438","81,203","82,295","72,351"
2019,Purchasing managers,"199,161","100,815","98,346","80,744","88,888","73,783"
2019,"Transportation, storage, and distribution managers","254,736","204,652","50,084","58,586","59,497","56,225"
2019,"Farmers, ranchers, and other agricultural managers","468,808","411,859","56,949","42,498","46,000","32,007"
2019,Construction managers,"779,567","716,687","62,880","77,210","78,521","67,585"
2019,Education and childcare administrators,"801,378","285,342","516,036","73,198","83,924","67,133"
2019,Architectural and engineering managers,"167,664","149,081","18,583","146,705","147,093","142,245"
2019,Food service managers,"831,299","432,632","398,667","40,280","45,775","35,417"
2019,Funeral home managers,"7,149","4,520","2,629","56,017","66,451","45,318"
2019,Entertainment and recreation managers,"31,252","19,178","12,074","56,527","62,292","50,514"
2019,Lodging managers,"123,830","60,479","63,351","51,576","61,950","45,892"
2019,Medical and health services managers,"611,961","172,451","439,510","75,556","88,871","71,282"
2019,Natural sciences managers,"15,582","6,544","9,038","86,206","91,559","82,432"
2019,Postmasters and mail superintendents,"25,907","12,918","12,989","75,172","80,298","70,511"
2019,"Property, real estate, and community association managers","469,549","223,510","246,039","56,061","65,809","50,783"
2019,Social and community service managers,"347,489","104,765","242,724","60,680","69,624","57,201"
2019,Emergency management directors,"12,432","7,815","4,617","72,131","89,610","54,977"
2019,"Personal service managers, all other","1,777",458,"1,319","62,153","100,137","56,102"
2019,"Managers, all other","3,770,040","2,428,328","1,341,712","81,086","90,343","68,884"
2019,Business and Financial Operations Occupations:,"7,130,983","3,317,732","3,813,251","70,234","80,061","62,437"
2019,"Agents and business managers of artists, performers, and athletes","31,236","19,625","11,611","66,531","71,625","55,970"
2019,"Buyers and purchasing agents, farm products","8,191","6,434","1,757","55,855","55,835","60,036"
2019,"Wholesale and retail buyers, except farm products","148,058","73,781","74,277","46,212","45,571","47,091"
2019,"Purchasing agents, except wholesale, retail, and farm products","249,353","119,709","129,644","57,633","61,399","55,160"
2019,"Claims adjusters, appraisers, examiners, and investigators","310,821","122,774","188,047","57,095","65,756","52,257"
2019,Compliance officers,"267,175","125,444","141,731","70,080","71,591","67,291"
2019,Cost estimators,"134,311","114,132","20,179","66,724","70,429","51,396"
2019,Human resources workers,"721,077","178,206","542,871","61,216","69,952","59,120"
2019,"Compensation, benefits, and job analysis specialists","64,873","14,435","50,438","58,516","67,307","56,436"
2019,Training and development specialists,"129,863","57,930","71,933","60,722","70,273","54,357"
2019,Logisticians,"144,009","93,377","50,632","53,653","57,995","49,367"
2019,Project management specialists,"589,543","330,922","258,621","86,829","91,657","81,250"
2019,Management analysts,"726,470","416,513","309,957","87,256","95,439","80,978"
2019,"Meeting, convention, and event planners","104,821","25,790","79,031","51,837","48,050","53,177"
2019,Fundraisers,"64,629","17,970","46,659","71,979","78,295","70,435"
2019,Market research analysts and marketing specialists,"275,322","114,274","161,048","70,326","77,416","64,915"
2019,"Business operations specialists, all other","320,774","144,105","176,669","65,134","77,146","57,186"
2019,Accountants and auditors,"1,442,414","596,824","845,590","70,258","80,288","64,303"
2019,Property appraisers and assessors,"76,705","48,064","28,641","62,871","70,439","56,134"
2019,Budget analysts,"47,888","18,816","29,072","80,399","85,902","75,988"
2019,Credit analysts,"33,966","15,441","18,525","59,580","69,755","54,013"
2019,Financial and investment analysts,"256,287","145,420","110,867","82,194","86,999","77,723"
2019,Personal financial advisors,"356,802","251,382","105,420","100,846","116,105","73,002"
2019,Insurance underwriters,"108,313","44,314","63,999","66,251","77,201","60,410"
2019,Financial examiners,"19,044","9,882","9,162","80,708","81,979","80,160"
2019,Credit counselors and loan officers,"312,507","135,003","177,504","62,017","80,064","54,546"
2019,"Tax examiners and collectors, and revenue agents","52,223","19,889","32,334","55,733","65,036","51,038"
2019,Tax preparers,"47,641","18,777","28,864","52,421","62,394","45,106"
2019,Other financial specialists,"86,667","38,499","48,168","67,805","99,232","59,726"
2019,"Computer, Engineering, and Science Occupations:","8,747,777","6,532,159","2,215,618","84,801","88,755","75,030"
2019,Computer and Mathematical Occupations:,"4,554,097","3,375,006","1,179,091","87,148","91,377","77,356"
2019,Computer and information research scientists,"29,036","20,124","8,912","115,444","121,128","102,179"
2019,Computer systems analysts,"541,210","324,263","216,947","81,998","89,427","75,628"
2019,Information security analysts,"119,961","97,720","22,241","100,526","101,763","86,684"
2019,Computer programmers,"286,721","227,137","59,584","88,133","90,404","82,351"
2019,Software developers,"1,470,133","1,204,391","265,742","111,358","114,190","101,266"
2019,Software quality assurance analysts and testers,"62,927","35,950","26,977","77,462","79,116","75,591"
2019,Web developers,"79,120","57,266","21,854","72,754","76,175","62,340"
2019,Web and digital interface designers,"50,648","29,451","21,197","63,645","65,154","62,292"
2019,Computer support specialists,"564,384","420,458","143,926","59,893","60,877","55,112"
2019,Database administrators and architects,"113,267","77,025","36,242","90,976","96,930","70,256"
2019,Network and computer systems administrators,"204,989","167,734","37,255","75,994","76,323","73,211"
2019,Computer network architects,"107,703","99,158","8,545","96,521","96,066","101,160"
2019,"Computer occupations, all other","592,121","437,000","155,121","66,873","70,029","61,048"
2019,Actuaries,"30,007","18,798","11,209","121,833","133,788","101,006"
2019,Mathematicians,"3,380","2,441",939,"126,771","131,394","94,905"
2019,Operations research analysts,"146,923","75,534","71,389","82,311","91,362","75,537"
2019,Statisticians,"37,709","18,881","18,828","94,269","100,273","92,037"
2019,Other mathematical science occupations,"113,858","61,675","52,183","76,480","78,141","74,189"
2019,Architecture and Engineering Occupations:,"2,889,590","2,449,820","439,770","86,077","87,639","76,547"
2019,"Architects, except landscape and naval","177,231","132,420","44,811","87,239","92,818","72,021"
2019,Landscape architects,"25,090","16,522","8,568","69,063","71,685","61,693"
